duration,packets,bytes,packetsPerSecond,bytesPerSecond,averagePacketSize,srcPort,dstPort,protocol
18.1829,8,632,0.439973,34.7579,79,57468,443,6
18.5067,8,632,0.432277,34.1499,79,60880,443,6
15.732,6,564,0.381388,35.8505,94,443,59082,6
18.4375,8,632,0.433898,34.2779,79,60900,443,6
18.0401,8,632,0.443456,35.033,79,59082,443,6
18.4472,8,632,0.433669,34.2599,79,59096,443,6
18.092,8,632,0.442183,34.9325,79,59112,443,6
18.3119,8,632,0.436874,34.5131,79,51674,443,6
18.1637,8,632,0.440439,34.7947,79,59120,443,6
18.1362,8,632,0.441107,34.8474,79,59124,443,6
18.0498,8,632,0.443219,35.0143,79,51548,443,6
18.2797,8,632,0.437643,34.5738,79,58920,443,6
18.8335,10,800,0.53097,42.4776,80,52150,443,6
15.8509,6,564,0.378527,35.5816,94,443,51598,6
18.5888,8,632,0.430367,33.999,79,60408,443,6
15.9633,6,564,0.375862,35.3311,94,443,60816,6
18.2276,8,632,0.438896,34.6728,79,46214,443,6
18.1268,8,632,0.441336,34.8656,79,51598,443,6
18.7934,8,632,0.425681,33.6288,79,60366,443,6
18.8724,8,632,0.423901,33.4881,79,51880,443,6
18.7679,10,800,0.532824,42.626,80,51822,443,6
15.8401,5,470,0.315654,29.6715,94,443,59074,6
19.0387,10,800,0.525246,42.0197,80,46426,443,6
18.8156,10,800,0.531474,42.5179,80,51830,443,6
18.62,10,800,0.537058,42.9646,80,46464,443,6
18.2437,8,632,0.438507,34.6421,79,51880,443,6
18.9291,10,800,0.528289,42.2631,80,59240,443,6
19.2568,8,632,0.415438,32.8196,79,60350,443,6
18.1089,8,632,0.441772,34.9,79,59964,443,6
18.7831,10,800,0.532394,42.5916,80,52224,443,6
18.0776,8,632,0.442538,34.9605,79,57374,443,6
18.7782,8,632,0.426025,33.656,79,59260,443,6
18.7659,8,632,0.426306,33.6782,79,51850,443,6
18.8009,10,800,0.531891,42.5513,80,59266,443,6
19.122,8,632,0.418367,33.051,79,59302,443,6
18.9705,10,800,0.527134,42.1707,80,59314,443,6
18.7459,8,632,0.42676,33.7141,79,52270,443,6
17.9842,8,632,0.444836,35.142,79,60026,443,6
18.7717,8,632,0.426173,33.6676,79,32888,443,6
18.7528,8,632,0.426604,33.7017,79,32894,443,6
18.8774,8,632,0.423787,33.4792,79,60908,443,6
18.7556,8,632,0.426538,33.6965,79,51888,443,6
18.748,8,632,0.426712,33.7102,79,46540,443,6
19.2033,8,632,0.416595,32.911,79,60432,443,6
18.8733,10,800,0.52985,42.388,80,59300,443,6
18.8143,8,632,0.425208,33.5915,79,57714,443,6
19.1483,8,632,0.417792,33.0055,79,59344,443,6
19.007,8,632,0.420898,33.2509,79,59360,443,6
19.1484,8,632,0.417789,33.0054,79,46556,443,6
19.1301,8,632,0.418189,33.0369,79,60454,443,6
16.0516,6,564,0.373795,35.1367,94,443,59022,6
18.7748,8,632,0.426102,33.6621,79,59286,443,6
19.1238,8,632,0.418327,33.0478,79,32910,443,6
18.5253,11,854,0.593782,46.0991,77.6364,59016,443,6
19.0277,8,632,0.420439,33.2147,79,32990,443,6
15.9347,6,564,0.376536,35.3944,94,443,59030,6
19.0286,8,632,0.42042,33.2132,79,59450,443,6
18.8926,7,558,0.370516,29.5354,79.7143,46690,443,6
15.9133,6,564,0.377044,35.4421,94,443,51600,6
15.7763,6,564,0.380318,35.7499,94,443,51654,6
18.7798,8,632,0.425989,33.6531,79,51868,443,6
18.1574,7,558,0.385517,30.7312,79.7143,60782,443,6
18.2969,8,632,0.437232,34.5414,79,59006,443,6
18.3277,8,632,0.436498,34.4833,79,59022,443,6
15.855,6,564,0.37843,35.5724,94,443,60746,6
18.7029,8,632,0.42774,33.7915,79,32988,443,6
16.8917,6,564,0.355204,33.3892,94,443,33262,6
17.029,5,470,0.293616,27.5999,94,443,60800,6
17.4104,6,564,0.344622,32.3945,94,443,60742,6
17.4061,6,564,0.344706,32.4024,94,443,52164,6
17.4121,5,470,0.287156,26.9927,94,443,46894,6
17.408,6,564,0.344668,32.3988,94,443,46882,6
17.0227,6,564,0.352471,33.1323,94,443,46980,6
17.2015,5,470,0.290672,27.3232,94,443,46944,6
17.5897,6,564,0.341109,32.0642,94,443,59534,6
20.1419,8,632,0.397181,31.3773,79,33274,443,6
20.1019,8,632,0.397972,31.4398,79,46980,443,6
17.1707,5,470,0.291194,27.3723,94,443,58096,6
20.1021,7,558,0.348222,27.7583,79.7143,60800,443,6
20.2037,8,632,0.395968,31.2815,79,52528,443,6
19.9431,7,558,0.350998,27.9796,79.7143,60710,443,6
19.9974,8,632,0.400052,31.6041,79,52032,443,6
19.9826,8,632,0.400348,31.6275,79,52082,443,6
19.326,8,632,0.413951,32.7021,79,57738,443,6
19.9577,8,632,0.400847,31.6669,79,60612,443,6
19.1184,8,632,0.418445,33.0571,79,59360,443,6
19.9636,8,632,0.40073,31.6577,79,46872,443,6
19.9038,8,632,0.401934,31.7528,79,52508,443,6
19.418,8,632,0.411988,32.5471,79,46548,443,6
19.2205,8,632,0.416223,32.8816,79,60532,443,6
20.3624,11,854,0.540211,41.9401,77.6364,46860,443,6
19.8874,8,632,0.402264,31.7789,79,33258,443,6
19.2426,8,632,0.415744,32.8438,79,52354,443,6
20.1169,7,558,0.347965,27.7378,79.7143,33246,443,6
20.043,8,632,0.399142,31.5322,79,59466,443,6
20.0958,8,632,0.398093,31.4493,79,57950,443,6
19.8994,8,632,0.402023,31.7598,79,59690,443,6
20.2643,8,632,0.394783,31.1879,79,57854,443,6
19.976,8,632,0.40048,31.638,79,52430,443,6
19.1185,8,632,0.418443,33.057,79,60562,443,6
20.1718,8,632,0.396593,31.3308,79,60686,443,6
19.2148,8,632,0.416345,32.8912,79,51940,443,6
20.1223,8,632,0.397569,31.4079,79,57954,443,6
20.1403,8,632,0.397214,31.3799,79,46754,443,6
20.0365,8,632,0.399271,31.5424,79,52394,443,6
19.2287,7,558,0.36404,29.0192,79.7143,60466,443,6
20.2845,8,632,0.394389,31.1567,79,59518,443,6
19.1144,8,632,0.418532,33.064,79,59414,443,6
20.1456,8,632,0.397109,31.3716,79,46712,443,6
20.139,8,632,0.39724,31.382,79,59642,443,6
20.1363,8,632,0.397293,31.3862,79,60808,443,6
19.0744,8,632,0.419411,33.1335,79,33120,443,6
19.9889,8,632,0.400222,31.6176,79,46870,443,6
19.839,8,632,0.403247,31.8565,79,59686,443,6
17.381,5,470,0.287671,27.0411,94,443,59622,6
19.9007,8,632,0.401995,31.7576,79,60770,443,6
20.0313,8,632,0.399376,31.5507,79,52390,443,6
19.8526,8,632,0.40297,31.8346,79,52106,443,6
19.9985,8,632,0.40003,31.6023,79,33074,443,6
19.1772,8,632,0.417161,32.9558,79,57858,443,6
19.1311,8,632,0.418168,33.0353,79,57928,443,6
19.137,8,632,0.418039,33.025,79,57918,443,6
19.1834,8,632,0.417027,32.9451,79,46582,443,6
19.9393,8,632,0.401217,31.6961,79,60712,443,6
19.8386,8,632,0.403254,31.8571,79,59562,443,6
19.3622,8,632,0.413176,32.6409,79,59284,443,6
19.9695,8,632,0.400612,31.6483,79,33104,443,6
19.2259,8,632,0.416105,32.8723,79,51950,443,6
19.9858,8,632,0.400283,31.6224,79,58018,443,6
19.1513,8,632,0.417727,33.0004,79,57886,443,6
19.9378,8,632,0.401248,31.6986,79,58074,443,6
20.2698,8,632,0.394676,31.1794,79,60764,443,6
19.0661,8,632,0.419594,33.1479,79,33058,443,6
20.1632,8,632,0.396762,31.3442,79,52482,443,6
19.26,8,632,0.415368,32.8141,79,57832,443,6
20.093,8,632,0.398148,31.4537,79,52040,443,6
20.1771,7,558,0.346927,27.6551,79.7143,59426,443,6
20.1826,8,632,0.396382,31.3142,79,60742,443,6
20.0574,7,558,0.348999,27.8202,79.7143,59706,443,6
19.169,8,632,0.41734,32.9699,79,59436,443,6
20.097,8,632,0.39807,31.4475,79,59554,443,6
19.9425,8,632,0.401154,31.6912,79,59594,443,6
20.1483,8,632,0.397055,31.3674,79,59424,443,6
19.315,8,632,0.414187,32.7207,79,59312,443,6
20.0992,8,632,0.398027,31.4441,79,57980,443,6
20.1439,8,632,0.397142,31.3742,79,60538,443,6
20.0378,8,632,0.399245,31.5404,79,60592,443,6
20.2406,8,632,0.395246,31.2244,79,59388,443,6
20.1055,8,632,0.397901,31.4342,79,59540,443,6
19.3546,8,632,0.413339,32.6538,79,32850,443,6
20.2588,8,632,0.394889,31.1963,79,46954,443,6
20.1025,8,632,0.397961,31.4389,79,57904,443,6
20.055,8,632,0.398902,31.5133,79,59470,443,6
20.1185,8,632,0.397644,31.4139,79,52412,443,6
20.0229,8,632,0.399542,31.5639,79,59606,443,6
19.993,8,632,0.400141,31.6111,79,52426,443,6
20.1744,8,632,0.396541,31.3268,79,59500,443,6
19.2646,8,632,0.415269,32.8062,79,59412,443,6
19.9629,8,632,0.400743,31.6587,79,33210,443,6
20.0931,8,632,0.398147,31.4536,79,51994,443,6
19.0717,8,632,0.419469,33.1381,79,59578,443,6
20.2644,8,632,0.39478,31.1876,79,59534,443,6
19.0862,8,632,0.419151,33.1129,79,57982,443,6
19.3667,10,800,0.51635,41.308,80,32824,443,6
19.3258,8,632,0.413954,32.7023,79,52282,443,6
19.4229,8,632,0.411885,32.5389,79,32882,443,6
19.4145,8,632,0.412064,32.5531,79,51870,443,6
19.3162,8,632,0.414161,32.7187,79,59332,443,6
19.4316,8,632,0.411701,32.5244,79,52286,443,6
19.3986,8,632,0.412401,32.5797,79,57726,443,6
19.3869,8,632,0.41265,32.5993,79,57744,443,6
19.3009,8,632,0.414489,32.7446,79,59370,443,6
20.1,8,632,0.398009,31.4428,79,59520,443,6
19.3056,8,632,0.414388,32.7366,79,32938,443,6
19.1972,8,632,0.416728,32.9215,79,32948,443,6
19.1857,8,632,0.416976,32.9411,79,46578,443,6
19.3431,8,632,0.413584,32.6732,79,60486,443,6
20.1813,8,632,0.396406,31.3161,79,46634,443,6
19.1528,8,632,0.417694,32.9978,79,60526,443,6
20.179,8,632,0.396452,31.3197,79,57794,443,6
19.2914,8,632,0.414692,32.7606,79,46670,443,6
20.2464,8,632,0.395132,31.2154,79,33006,443,6
19.916,8,632,0.401688,31.7334,79,52072,443,6
20.1302,8,632,0.397412,31.3956,79,59384,443,6
19.2616,8,632,0.415335,32.8115,79,46680,443,6
20.1469,8,632,0.397083,31.3696,79,57840,443,6
19.2534,8,632,0.415511,32.8253,79,33008,443,6
19.2377,8,632,0.415851,32.8522,79,46696,443,6
19.1042,8,632,0.418756,33.0818,79,46728,443,6
19.2362,8,632,0.415883,32.8548,79,46738,443,6
20.0844,8,632,0.398318,31.4671,79,52056,443,6
20.203,8,632,0.39598,31.2824,79,51956,443,6
19.2332,8,632,0.415947,32.8598,79,33020,443,6
20.1661,8,632,0.396705,31.3397,79,60550,443,6
20.1425,8,632,0.397169,31.3764,79,46756,443,6
19.1416,8,632,0.417938,33.0171,79,33046,443,6
20.0251,8,632,0.399499,31.5604,79,57870,443,6
19.1412,8,632,0.417946,33.0177,79,59452,443,6
19.0726,8,632,0.41945,33.1365,79,46774,443,6
20.1496,8,632,0.39703,31.3654,79,52396,443,6
20.029,8,632,0.399421,31.5543,79,46790,443,6
19.113,8,632,0.418564,33.0666,79,57906,443,6
19.0645,8,632,0.419629,33.1507,79,59480,443,6
20.1044,8,632,0.397923,31.4359,79,33084,443,6
20.141,8,632,0.397199,31.3787,79,52000,443,6
19.429,8,632,0.411756,32.5287,79,32904,443,6
19.072,8,632,0.419464,33.1377,79,59486,443,6
20.0496,8,632,0.39901,31.5218,79,59592,443,6
19.4586,8,632,0.41113,32.4793,79,57710,443,6
20.0992,8,632,0.398025,31.444,79,52016,443,6
20.3232,8,632,0.393638,31.0974,79,59502,443,6
19.1169,8,632,0.418478,33.0597,79,59512,443,6
20.1109,8,632,0.397795,31.4258,79,46828,443,6
20.0702,8,632,0.3986,31.4894,79,33262,443,6
19.9597,8,632,0.400807,31.6638,79,60624,443,6
19.9635,8,632,0.400731,31.6578,79,59526,443,6
19.9915,8,632,0.400171,31.6135,79,60650,443,6
19.2199,8,632,0.416236,32.8826,79,46652,443,6
20.105,8,632,0.397912,31.435,79,52036,443,6
19.9556,8,632,0.40089,31.6703,79,33108,443,6
20.0373,8,632,0.399256,31.5412,79,46842,443,6
19.084,8,632,0.419199,33.1167,79,59568,443,6
20.0734,8,632,0.398537,31.4844,79,57992,443,6
20.2332,8,632,0.395389,31.2357,79,58002,443,6
19.0754,8,632,0.419389,33.1317,79,57888,443,6
20.2349,8,632,0.395357,31.2332,79,52438,443,6
19.8632,8,632,0.402756,31.8177,79,52440,443,6
19.9835,8,632,0.40033,31.626,79,52468,443,6
20.1683,8,632,0.396662,31.3363,79,52122,443,6
19.978,8,632,0.400441,31.6348,79,59550,443,6
20.1579,8,632,0.396867,31.3525,79,59572,443,6
18.9866,8,632,0.421349,33.2866,79,59516,443,6
17.4808,6,564,0.343233,32.2639,94,443,59634,6
19.9111,8,632,0.401785,31.741,79,59624,443,6
19.9125,8,632,0.401758,31.7389,79,59626,443,6
19.3779,8,632,0.412842,32.6145,79,59342,443,6
20.2127,8,632,0.39579,31.2674,79,59634,443,6
20.3009,8,632,0.394071,31.1316,79,46878,443,6
19.8292,8,632,0.403445,31.8722,79,52150,443,6
20.0914,8,632,0.39818,31.4562,79,46746,443,6
20.2018,8,632,0.396005,31.2844,79,46882,443,6
20.3001,7,558,0.344826,27.4876,79.7143,58084,443,6
20.1977,8,632,0.396085,31.2907,79,52164,443,6
19.4353,8,632,0.411621,32.5181,79,52258,443,6
19.911,8,632,0.401788,31.7413,79,58094,443,6
20.0642,8,632,0.39872,31.4989,79,52178,443,6
17.5122,6,564,0.342619,32.2061,94,443,47012,6
17.5082,5,470,0.28558,26.8445,94,443,47022,6
19.4422,7,658,0.360041,33.8439,94,443,59156,6
20.7412,7,558,0.337492,26.9029,79.7143,47022,443,6
20.7432,8,632,0.385668,30.4678,79,47012,443,6
21.7534,10,800,0.459697,36.7758,80,59156,443,6
20.7519,8,632,0.385507,30.455,79,33304,443,6
19.4373,7,658,0.360132,33.8524,94,443,57588,6
21.7513,10,800,0.459742,36.7794,80,57588,443,6
32.8435,12,5670,0.365369,172.637,472.5,42218,443,6
17.5216,6,564,0.342435,32.1889,94,443,33304,6
71.5654,87,12909,1.21567,180.381,148.379,36282,443,6
71.553,98,16613,1.36962,232.178,169.52,36830,443,6
71.4271,90,101771,1.26003,1424.82,1130.79,443,36830,6
71.2915,106,134002,1.48685,1879.64,1264.17,443,36282,6
0,1,86,0,0,86,443,32860,6
2.03343,2,140,0.983561,68.8493,70,853,60444,6
24.6677,5,462,0.202694,18.7289,92.4,443,57540,6
24.7066,5,462,0.202375,18.6995,92.4,443,57514,6
24.7145,5,462,0.20231,18.6934,92.4,443,60146,6
24.7266,5,462,0.202211,18.6843,92.4,443,52026,6
24.7748,5,462,0.201818,18.648,92.4,443,51668,6
24.7773,5,462,0.201797,18.6461,92.4,443,60102,6
24.7919,5,462,0.201679,18.6351,92.4,443,51988,6
72.9915,106,15042,1.45222,206.079,141.906,59422,443,6
72.5963,94,108187,1.29483,1490.25,1150.93,443,59422,6
24.7916,5,462,0.201681,18.6353,92.4,443,51996,6
3.08913,7,2030,2.26601,657.143,290,60444,853,6
24.719,5,462,0.202274,18.6901,92.4,443,57510,6
0,1,316,0,0,316,59316,443,6
1.01082,2,148,1.9786,146.416,74,443,53026,6
1.03572,2,148,1.93103,142.896,74,443,53016,6
0.999559,2,148,2.00088,148.065,74,443,53006,6
0.995637,2,148,2.00876,148.649,74,443,53000,6
1.01496,2,148,1.97053,145.819,74,443,52998,6
1.0337,2,148,1.93479,143.175,74,443,52950,6
1.02331,2,148,1.95444,144.629,74,443,52940,6
